"Dunivin, Taylor K.",4,3,b,c,12,5,Medical sciences
"Rizzo, Mike",5,4,c,d,12,5,Medical sciences
"Hwang, Hye Jin",6,1,c,a,12,5,Medical sciences
"Steidemann, Michelle",8,2,d,b,12,5,Medical sciences
"Dunivin, Taylor K.",9,3,d,c,12,5,Medical sciences
"Rizzo, Mike",10,4,d,d,12,5,Medical sciences
"Lapres, John J.",11,5,d,l,12,5,Medical sciences
"Lapres, John J.",12,5,l,l,12,5,Medical sciences
"Wojnicz, Aneta",1,1,a,a,6,6,Medical sciences
"Casas, Ana I.",3,3,c,c,6,6,Medical sciences
"Freitas, Andiara E.",4,4,d,d,6,6,Medical sciences
"Ruiz-Nuño, Ana",6,6,l,l,6,6,Medical sciences
"Capuano, Tonia Astrid",1,1,a,a,6,4,Computer & Mathematical sciences
"Araujo, Moacyr",2,3,b,d,6,4,Computer & Mathematical sciences
"Varona, Humberto L.",4,2,d,c,6,4,Computer & Mathematical sciences
"Koch-Larrouy, Ariane",6,4,l,l,6,4,Computer & Mathematical sciences
"Dew, Romana E.C.",1,1,a,a,13,13,Geosciences
"Collins, Alan S.",2,3,b,b,13,13,Geosciences
"Glorie, Stijn",3,4,b,b,13,13,Geosciences
"Morley, Christopher K.",4,8,b,c,13,13,Geosciences
"Blades, Morgan L.",5,7,c,c,13,13,Geosciences
"Nachtergaele, Simon",6,2,c,b,13,13,Geosciences
"King, Rosalind",7,11,c,d,13,13,Geosciences
"Foden, John",8,5,c,c,13,13,Geosciences
"Kanjanapayont, Pitsanupong",9,10,d,d,13,13,Geosciences
"Evans, Noreen J.",10,13,d,l,13,13,Geosciences
"Alessio, Brandon L.",11,9,d,d,13,13,Geosciences
"Charusiri, Punya",12,12,d,d,13,13,Geosciences
"De Grave, Johan",13,6,l,c,13,13,Geosciences
"Akgul Caglar, T.",1,1,a,a,7,5,Biological sciences
"Turhan, M.U.",3,3,c,c,7,5,Biological sciences
"Gunal, M.Y.",4,2,c,b,7,5,Biological sciences
"Ozturk, G.",6,4,d,d,7,5,Biological sciences
"Cagavi, E.",7,5,l,l,7,5,Biological sciences
"Riehle, Natascha",1,1,a,a,7,5,Engineering
"Götz, Tobias",3,2,c,b,7,5,Engineering
"Kandelbauer, Andreas",4,3,c,c,7,5,Engineering
"Tovar, Günter E.M.",6,4,d,d,7,5,Engineering
"Lorenz, Günter",7,5,l,l,7,5,Engineering
"Zabala, M.E.",1,1,a,a,7,7,Geosciences
"Gorocito, M.",2,4,b,c,7,7,Geosciences
"Dietrich, S.",3,3,c,c,7,7,Geosciences
"Varni, M.",4,7,c,l,7,7,Geosciences
"Manzano, M.",6,6,d,d,7,7,Geosciences
"Prévot, Geoffrey",1,1,a,a,28,10,Medical sciences
"Kauss, Tina",2,4,b,c,28,10,Medical sciences
"Lorenzato, Cyril",3,3,b,b,28,10,Medical sciences
"Gaubert, Alexandra",4,6,b,c,28,10,Medical sciences
"Baillet, Julie",6,7,b,d,28,10,Medical sciences
"Mornet, Stéphane",9,2,b,b,28,10,Medical sciences
"Barthélémy, Philippe",10,8,c,d,28,10,Medical sciences
"Clofent-Sanchez, Gisèle",12,10,c,l,28,10,Medical sciences
"Crauste-Manciet, Sylvie",13,9,c,d,28,10,Medical sciences
"Prévot, Geoffrey",14,1,c,a,28,10,Medical sciences
"Kauss, Tina",15,4,c,c,28,10,Medical sciences
"Lorenzato, Cyril",16,3,c,b,28,10,Medical sciences
"Gaubert, Alexandra",17,6,c,c,28,10,Medical sciences
"Baillet, Julie",19,7,d,d,28,10,Medical sciences
"Adumeau, Laurent",22,5,d,c,28,10,Medical sciences
"Mornet, Stéphane",23,2,d,b,28,10,Medical sciences
"Barthélémy, Philippe",24,8,d,d,28,10,Medical sciences
"Clofent-Sanchez, Gisèle",26,10,d,l,28,10,Medical sciences
"Crauste-Manciet, Sylvie",27,9,d,d,28,10,Medical sciences
"Adumeau, Laurent",28,5,l,c,28,10,Medical sciences
"Pantovic, Aleksandar",1,1,a,a,12,6,Medical sciences
"Arsikin, Katarina",3,2,b,b,12,6,Medical sciences
"Kosic, Milica",4,3,b,c,12,6,Medical sciences
"Ristic, Biljana",6,4,c,d,12,6,Medical sciences
"Trajkovic, Vladimir",10,5,d,d,12,6,Medical sciences
"Harhaji-Trajkovic, Ljubica",11,6,d,l,12,6,Medical sciences
"Trapp, Judith",1,1,a,a,6,6,Biological sciences
"Armengaud, Jean",2,6,b,l,6,6,Biological sciences
"Gaillard, Jean-Charles",3,2,c,b,6,6,Biological sciences
"Pible, Olivier",4,5,d,d,6,6,Biological sciences
"Chaumot, Arnaud",5,3,d,c,6,6,Biological sciences
"Geffard, Olivier",6,4,l,d,6,6,Biological sciences
"Casella, L.A.",1,1,a,a,15,7,Geosciences
"Griesshaber, E.",2,7,b,l,15,7,Geosciences
"Simonet Roda, M.",3,2,b,b,15,7,Geosciences
"Ziegler, A.",4,4,b,c,15,7,Geosciences
"Angiolini, L.",9,3,c,c,15,7,Geosciences
"Brand, U.",13,6,d,d,15,7,Geosciences
"Schmahl, W.W.",14,5,d,d,15,7,Geosciences
"Bradley, Ryan M.",1,1,a,a,8,7,Biological sciences
"Marvyn, Phillip M.",2,3,b,c,8,7,Biological sciences
"Mardian, Emily B.",4,2,c,b,8,7,Biological sciences
"Duncan, Robin E.",8,7,l,l,8,7,Biological sciences
"Xiong, Yehui",1,1,a,a,5,5,Biological sciences
"Cheng, Zhongyi",3,3,c,c,5,5,Biological sciences
"Liu, Wende",4,5,d,l,5,5,Biological sciences
"Wang, Guo-Liang",5,4,l,d,5,5,Biological sciences
"Ling, Xing-Yuan",1,1,a,a,9,4,Biological sciences
"Pan, Guang",3,3,b,d,9,4,Biological sciences
"Long, Hai",4,2,c,c,9,4,Biological sciences
"Chen, Zhinan",9,4,l,l,9,4,Biological sciences
"Akinyemiju, Tomi",1,1,a,a,4,2,Medical sciences
"Moore, Justin Xavier",3,2,d,l,4,2,Medical sciences
"Li, Maosheng",1,1,a,a,4,3,Engineering
"Shu, Panpan",2,3,c,l,4,3,Engineering
"Song, Jiyun",1,1,a,a,4,2,Engineering
"Song, Jiyun",2,1,c,a,4,2,Engineering
"Wang, Zhi-Hua",3,2,d,l,4,2,Engineering
"Wang, Zhi-Hua",4,2,l,l,4,2,Engineering
"Svintsov, Alexander P.",1,1,a,a,4,3,Engineering
"Galishnikova, Vera V.",3,2,d,d,4,3,Engineering
"Olavarria, Karel",1,1,a,a,10,6,Biological sciences
"Van Renselaar, Joachim",3,3,b,c,10,6,Biological sciences
"Quakkelaar, Caspar",4,2,c,b,10,6,Biological sciences
"Wahl, S. Aljoscha",9,6,d,l,10,6,Biological sciences
"Van Loosdrecht, Mark C.M.",10,5,l,d,10,6,Biological sciences
"Asimakopoulou, Anastasia",1,1,a,a,12,4,Biological sciences
"Borkham-Kamphorst, Erawan",3,2,b,c,12,4,Biological sciences
"De Leur, Eddy Van",4,3,b,d,12,4,Biological sciences
"Weiskirchen, Ralf",11,4,d,l,12,4,Biological sciences
"Alomari, Esra'A"", 'Ronda, Luca",1,1,a,a,14,6,Medical sciences
"Bruno, Stefano",2,4,b,d,14,6,Medical sciences
"Paredi, Gianluca",3,3,b,c,14,6,Medical sciences
"Bettati, Stefano",5,4,b,d,14,6,Medical sciences
"Mozzarelli, Andrea",12,5,d,d,14,6,Medical sciences
"Lee, Mei-Kee",1,1,a,a,9,9,Medical sciences
"Lim, Kuan-Hon",2,6,b,d,9,9,Medical sciences
"Millns, Paul",3,2,b,b,9,9,Medical sciences
"Mohankumar, Suresh Kumar",4,8,c,d,9,9,Medical sciences
"Ng, Szu-Ting",5,4,c,c,9,9,Medical sciences
"Tan, Chon-Seng",6,5,d,c,9,9,Medical sciences
"Then, Sue-Mian",7,7,d,d,9,9,Medical sciences
"Mbaki, Yvonne",8,3,d,b,9,9,Medical sciences
"Ting, Kang-Nee",9,9,l,l,9,9,Medical sciences
"Sánchez-Moreno, P.",1,1,a,a,8,5,Engineering
"Boulaiz, H.",3,3,b,c,8,5,Engineering
"Peula-García, J.M.",4,5,c,l,8,5,Engineering
"Ortega-Vinuesa, J.L.",5,2,c,b,8,5,Engineering
"Marchal, J.A.",8,4,l,d,8,5,Engineering
"Tang, Wei",1,1,a,a,8,9,Biological sciences
"Zhang, Yun-Gang",2,3,b,b,8,9,Biological sciences
"Liu, Ya-Ju",3,6,b,d,8,9,Biological sciences
"Wang, Xin",4,7,c,d,8,9,Biological sciences
"Kou, Meng",5,4,c,c,8,9,Biological sciences
"Yan, Hui",6,5,d,c,8,9,Biological sciences
"Ma, Dai-Fu",7,8,d,d,8,9,Biological sciences
"Li, Qiang",8,9,l,l,8,9,Biological sciences
"Bueno, Gloria",1,1,a,a,4,5,Medical sciences
"Gonzalez-Lopez, Lucia",3,2,d,b,4,5,Medical sciences
"Deniz, Oscar",4,5,l,l,4,5,Medical sciences
"Saxena, Sonal",1,1,a,a,5,3,Biological sciences
"Choudhury, Sumana",3,2,c,d,5,3,Biological sciences
"Mohan, K. Naga",5,3,l,l,5,3,Biological sciences
"Eder, Magdalena",1,1,a,a,5,3,Engineering
"Muth, Christina",3,2,c,d,5,3,Engineering
"Weiss, Ingrid M.",5,3,l,l,5,3,Engineering
"Jian, Jinshi",1,1,a,a,5,3,Biological sciences
"Du, Xuan",3,2,c,d,5,3,Biological sciences
"Stewart, Ryan D.",5,3,l,l,5,3,Biological sciences
"Svintsov, Alexander P.",1,1,a,a,5,3,Engineering
"Galishnikova, Vera V.",3,2,c,d,5,3,Engineering
"Stashevskaya, Nadezhda A.",5,3,l,l,5,3,Engineering
"Marengo, Davide",1,1,a,a,5,3,Computer & Mathematical sciences
"Montag, Christian",2,3,b,l,5,3,Computer & Mathematical sciences
"Settanni, Michele",5,2,l,d,5,3,Computer & Mathematical sciences
"Cui, Jinglin",1,1,a,a,9,9,Biological sciences
"Lu, Hang",3,3,b,b,9,9,Biological sciences
"Wei, Dongmei",4,5,c,c,9,9,Biological sciences
"Jiao, Yan",5,6,c,d,9,9,Biological sciences
"Jablonski, Monica M.",6,7,d,d,9,9,Biological sciences
"Gu, Weikuan",8,8,d,d,9,9,Biological sciences
"Chen, Hong",9,9,l,l,9,9,Biological sciences
"Lukács, Réka",1,1,a,a,11,6,Geosciences
"Harangi, Szabolcs",2,6,b,l,11,6,Geosciences
"Guillong, Marcel",3,2,b,b,11,6,Geosciences
"Bachmann, Olivier",4,5,b,d,11,6,Geosciences
"Dunkl, István",7,4,c,d,11,6,Geosciences
"Sliwinski, Jakub",8,3,d,c,11,6,Geosciences
"Pireda, Saulo",1,1,a,a,8,8,Biological sciences
"Borges, Neilor Lacorte",3,3,b,b,8,8,Biological sciences
"Barroso, Laura Mathias",5,5,c,c,8,8,Biological sciences
"Simioni, Priscila",6,6,d,d,8,8,Biological sciences
"Da Cunha, Maura",8,8,l,l,8,8,Biological sciences
"Carissimi, Claudia",1,1,a,a,10,7,Biological sciences
"Colombo, Teresa",3,2,b,b,10,7,Biological sciences
"Azzalin, Gianluca",5,3,c,c,10,7,Biological sciences
"Cipolletta, Emanuela",6,4,c,c,10,7,Biological sciences
"Fulci, Valerio",9,7,d,l,10,7,Biological sciences
"Macino, Giuseppe",10,6,l,d,10,7,Biological sciences
"Irulegi, O.",1,1,a,a,5,3,Engineering
"Serra, A.",3,2,c,d,5,3,Engineering
"Yu, Fei",1,1,a,a,5,2,Biological sciences
"Liang, Junfeng",3,2,c,l,5,2,Biological sciences
"Shank, Daniel B.",1,1,a,a,5,2,Social sciences & Humanities
"Gott, Alexander",3,2,c,l,5,2,Social sciences & Humanities
"Nifant'Ev, Ilya E."", 'Shlyakhtin, Andrey V.",1,1,a,a,9,6,Physics & Chemistry
"Kosarev, Maxim A.",3,2,b,b,9,6,Physics & Chemistry
"Komarov, Pavel D.",5,3,c,c,9,6,Physics & Chemistry
"Karchevsky, Stanislav G.",7,4,d,d,9,6,Physics & Chemistry
"Ivchenko, Pavel V.",8,5,d,d,9,6,Physics & Chemistry
"Liu, Wen",1,1,a,a,11,6,Medical sciences
"Zhang, Xiaohong",3,2,b,b,11,6,Medical sciences
"Zhao, Tie",5,3,c,c,11,6,Medical sciences
"Zhao, Feijun",10,6,d,l,11,6,Medical sciences
"Kim, Hong-Sik",1,1,a,a,6,4,Engineering
"Patel, Malkeshkumar",3,3,c,d,6,4,Engineering
"Kim, Hyunki",4,1,d,a,6,4,Engineering
"Kim, Joondong",6,4,l,l,6,4,Engineering
"Stocco, Andrea",1,1,a,a,6,3,Social sciences & Humanities
"Yamasaki, Brianna L.",3,2,c,d,6,3,Social sciences & Humanities
"Prat, Chantel S.",6,3,l,l,6,3,Social sciences & Humanities
"Miyamoto, Kendi Nishino",1,1,a,a,6,6,Biological sciences
"Da Silva Caumo, Karin",3,3,c,c,6,6,Biological sciences
"Brandelli, Adriano",6,6,l,l,6,6,Biological sciences
"Xiong, Wei",1,1,a,a,3,6,Geosciences
"Yang, Yuzhan",2,3,d,c,3,6,Geosciences
"Zhan, Aibin",3,6,l,l,3,6,Geosciences
"Wu, Bo",1,1,a,a,6,2,Social sciences & Humanities
"Wu, Bo",2,1,b,a,6,2,Social sciences & Humanities
"Yang, Zhiyong",3,2,c,l,6,2,Social sciences & Humanities
"Wu, Bo",4,1,d,a,6,2,Social sciences & Humanities
"Yang, Zhiyong",5,2,d,l,6,2,Social sciences & Humanities
"Yang, Zhiyong",6,2,l,l,6,2,Social sciences & Humanities
"Wu, Bo",1,1,a,a,6,2,Social sciences & Humanities
"Wu, Bo",2,1,b,a,6,2,Social sciences & Humanities
"Yang, Zhiyong",3,2,c,l,6,2,Social sciences & Humanities
"Wu, Bo",4,1,d,a,6,2,Social sciences & Humanities
"Yang, Zhiyong",5,2,d,l,6,2,Social sciences & Humanities
"Yang, Zhiyong",6,2,l,l,6,2,Social sciences & Humanities
"Kallithrakas-Kontos, Nikolaos",1,1,a,a,6,3,Physics & Chemistry
"Foteinis, Spyros",2,3,b,l,6,3,Physics & Chemistry
"Wu, Bo",1,1,a,a,6,2,Social sciences & Humanities
"Wu, Bo",2,1,b,a,6,2,Social sciences & Humanities
"Yang, Zhiyong",3,2,c,l,6,2,Social sciences & Humanities
"Wu, Bo",4,1,d,a,6,2,Social sciences & Humanities
"Yang, Zhiyong",5,2,d,l,6,2,Social sciences & Humanities
"Yang, Zhiyong",6,2,l,l,6,2,Social sciences & Humanities
"Averett, Joshua P.",1,1,a,a,5,5,Biological sciences
"Endress, Bryan A.",2,5,b,l,5,5,Biological sciences
"Rowland, Mary M.",3,4,c,d,5,5,Biological sciences
"Naylor, Bridgett J.",4,3,d,c,5,5,Biological sciences
"Wisdom, Michael J.",5,2,l,b,5,5,Biological sciences
"Martin, Jacinta H.",1,1,a,a,5,5,Biological sciences
"Nixon, Brett",2,5,b,l,5,5,Biological sciences
"Lord, Tessa",3,4,c,d,5,5,Biological sciences
"Bromfield, Elizabeth G.",4,2,d,b,5,5,Biological sciences
"Aitken, R. John",5,3,l,c,5,5,Biological sciences
"Quan, Jeffry",1,1,a,a,14,5,Medical sciences
"Bureau, Jean-Francois",3,2,b,b,14,5,Medical sciences
"Abdul Malik, Adam B.",6,3,c,c,14,5,Medical sciences
"Wong, Johnny",8,4,c,d,14,5,Medical sciences
"Rifkin-Graboi, Anne",13,5,d,l,14,5,Medical sciences
"Boundenga, Larson",1,1,a,a,7,3,Biological sciences
"Ngoubangoye, Barthélemy",2,3,b,l,7,3,Biological sciences
"E Silva, Danilo P.",1,1,a,a,4,7,Engineering
"Fardin, Jussara F.",3,3,d,c,4,7,Engineering
"Landberg, Göran",1,1,a,a,18,18,Biological sciences
"Fitzpatrick, Paul",2,4,b,b,18,18,Biological sciences
"Isakson, Pauline",3,5,b,b,18,18,Biological sciences
"Jonasson, Emma",4,2,b,b,18,18,Biological sciences
"Karlsson, Joakim",5,6,b,b,18,18,Biological sciences
"Larsson, Erik",6,7,b,c,18,18,Biological sciences
"Svanström, Andreas",7,8,c,c,18,18,Biological sciences
"Rafnsdottir, Svanheidur",8,18,c,l,18,18,Biological sciences
"Gustafsson, Anna",9,3,c,b,18,18,Biological sciences
"Andersson, Daniel",10,10,c,c,18,18,Biological sciences
"Rosendahl, Jennifer",11,11,c,c,18,18,Biological sciences
"Petronis, Sarunas",12,12,d,d,18,18,Biological sciences
"Ranji, Parmida",13,13,d,d,18,18,Biological sciences
"Gregersson, Pernilla",14,14,d,d,18,18,Biological sciences
"Magnusson, Ylva",15,15,d,d,18,18,Biological sciences
"Håkansson, Joakim",16,16,d,d,18,18,Biological sciences
"Ståhlberg, Anders",17,17,d,d,18,18,Biological sciences
"Persson, Emma",18,9,l,c,18,18,Biological sciences
"Ren, Jingyuan",1,1,a,a,8,3,Medical sciences
"Zhou, Ying",3,2,b,d,8,3,Medical sciences
"Luo, Jing",8,3,l,l,8,3,Medical sciences
"Wang, Xiaozhong",1,1,a,a,8,3,Geosciences
"Gao, Xiaopeng",3,2,b,d,8,3,Geosciences
"Chen, Xinping",8,3,l,l,8,3,Geosciences
"Ruiz, Oscar N.",1,1,a,a,8,3,Geosciences
"Radwan, Osman",3,2,b,d,8,3,Geosciences
"Striebich, Richard C.",8,3,l,l,8,3,Geosciences
"Ramakrishnan, Rajarajan",1,1,a,a,9,5,Biological sciences
"Roy, Amit",3,2,b,b,9,5,Biological sciences
"Svatoš, Aleš",8,4,d,d,9,5,Biological sciences
"Jirošová, Anna",9,5,l,l,9,5,Biological sciences
"Lac, Louis",1,1,a,a,5,5,Biological sciences
"Da Costa, Jean-Pierre",2,5,b,l,5,5,Biological sciences
"Donias, Marc",3,4,c,d,5,5,Biological sciences
"Keresztes, Barna",4,2,d,b,5,5,Biological sciences
"Wang, Chong-Zhi",1,1,a,a,15,8,Medical sciences
"Zhang, Chun-Feng",3,2,b,b,15,8,Medical sciences
"Zhang, Qi-Hui",8,3,c,b,15,8,Medical sciences
"Du, Wei",12,6,d,d,15,8,Medical sciences
"Xu, Ming",13,7,d,d,15,8,Medical sciences
"Yuan, Chun-Su",14,8,d,l,15,8,Medical sciences
"Dantas, Lucas S.",1,1,a,a,10,4,Biological sciences
"Inague, Alex",3,2,b,c,10,4,Biological sciences
"Miyamoto, Sayuri",9,4,d,l,10,4,Biological sciences
"Hember, Robbie A.",1,1,a,a,3,1,Biological sciences
"Mohanty, Ricky",1,1,a,a,3,3,Medical sciences
"Isupov, Konstantin",1,1,a,a,3,1,Computer & Mathematical sciences
"Kulawiak, Marcin",1,1,a,a,3,1,Geosciences
"Mackay, Michael M.",1,1,a,a,3,1,Social sciences & Humanities
"Samoggia, Antonella",1,1,a,a,2,3,Social sciences & Humanities
"Anagnostopoulos, Costas A.",1,1,a,a,3,2,Engineering
"Hannus, Veronika",1,1,a,a,3,1,Social sciences & Humanities
"Kono, Hiroyuki",1,1,a,a,3,1,Physics & Chemistry
"Mistarihi, Mahmoud Z.",1,1,a,a,3,1,Social sciences & Humanities
"Bina, Minou",1,1,a,a,1,3,Biological sciences
"Rogers, Crystal D.",1,1,a,a,3,1,Biological sciences
"O'Grady, Trevor"", 'Vandegrift, Donald",1,1,a,a,4,2,Social sciences & Humanities
"Hajko, Vladimír",1,1,a,a,1,3,Engineering
"Jitonnom, Jitrayut",1,1,a,a,3,1,Physics & Chemistry
"Viallon, François-Xavier",1,1,a,a,3,1,Social sciences & Humanities
"Briseño-García, Arturo",1,1,a,a,3,1,Social sciences & Humanities
"Brackeva, B.",1,1,a,a,11,4,Biological sciences
"Kramer, G.",3,2,b,c,11,4,Biological sciences
"Gorus, F.K.",9,2,d,c,11,4,Biological sciences
"Martens, G.A.",10,4,d,l,11,4,Biological sciences
"Giannini Kurina, F.",1,1,a,a,4,4,Biological sciences
"Hang, S.",2,4,c,l,4,4,Biological sciences
"Balzarini, M.",4,2,l,c,4,4,Biological sciences
"Abdul Hadi, Muaaz",1,1,a,a,7,4,Computer & Mathematical sciences
"Brillinger, Markus",2,4,b,l,7,4,Computer & Mathematical sciences
"Schmid, Johannes",4,2,c,c,7,4,Computer & Mathematical sciences
"Trabesinger, Stefan",5,3,d,d,7,4,Computer & Mathematical sciences
"Chevalier, Anna",1,1,a,a,9,8,Social sciences & Humanities
"Coxon, Kristy",2,5,b,c,9,8,Social sciences & Humanities
"Chevalier, Aran John",4,1,c,a,9,8,Social sciences & Humanities
"Wall, John",5,4,c,c,9,8,Social sciences & Humanities
"Brown, Julie",6,6,d,d,9,8,Social sciences & Humanities
"Clarke, Elizabeth",7,3,d,b,9,8,Social sciences & Humanities
"Ivers, Rebecca",8,7,d,d,9,8,Social sciences & Humanities
"Keay, Lisa",9,8,l,l,9,8,Social sciences & Humanities
"Valadan, Reza",1,1,a,a,6,7,Biological sciences
"Amjadi, Omolbanin",2,4,b,c,6,7,Biological sciences
"Tehrani, Mohsen",3,6,c,d,6,7,Biological sciences
"Rafiei, Alireza",4,5,d,d,6,7,Biological sciences
"Hedayatizadeh-Omran, Akbar",5,2,d,b,6,7,Biological sciences
"Alizadeh-Navaei, Reza",6,7,l,l,6,7,Biological sciences
"Terzić, Josip",1,1,a,a,6,5,Geosciences
"Lukač Reberski, Jasmina",3,5,c,l,6,5,Geosciences
"Selak, Ana",4,4,d,d,6,5,Geosciences
"Boljat, Ivana",5,3,d,c,6,5,Geosciences
"Filipović, Marina",6,2,l,b,6,5,Geosciences
"Bagno, Flávia Fonseca",1,1,a,a,6,6,Medical sciences
"Figueiredo, Maria Marta",2,5,b,d,6,6,Medical sciences
"Pereira, Glauco De Carvalho",4,4,d,d,6,6,Medical sciences
"Godoi, Lara Carvalho",5,2,d,b,6,6,Medical sciences
"Cibic, Tamara",1,1,a,a,6,6,Geosciences
"Karuza, Ana",3,5,c,d,6,6,Geosciences
"Fornasaro, Daniela",4,4,d,d,6,6,Geosciences
"Comici, Cinzia",5,2,d,b,6,6,Geosciences
"Cai, Demin",1,1,a,a,7,6,Biological sciences
"Jia, Yimin",3,5,c,d,7,6,Biological sciences
"Liu, Haoyu",4,2,c,b,7,6,Biological sciences
"Yuan, Mengjie",5,3,d,c,7,6,Biological sciences
"Zhao, Ruqian",7,6,l,l,7,6,Biological sciences
"Sung, Baeckkyoung",1,1,a,a,4,2,Physics & Chemistry
"Abelmann, Leon",4,2,l,l,4,2,Physics & Chemistry
"Dey-Rao, R.",1,1,a,a,4,2,Biological sciences
"Sinha, A.A.",4,2,l,l,4,2,Biological sciences
"Anudeep, Sandanamudi",1,1,a,a,4,3,Biological sciences
"Radha, Cheruppanpullil",4,3,l,l,4,3,Biological sciences
"Carter, Benjamin T.",1,1,a,a,4,2,Medical sciences
"Luke, Steven G.",4,2,l,l,4,2,Medical sciences
"Strangfeld, Christoph",1,1,a,a,2,4,Geosciences
"Kruschwitz, Sabine",2,4,l,l,2,4,Geosciences
"Baldion, Paula A.",1,1,a,a,4,2,Medical sciences
"Betancourt, Diego E.",4,2,l,l,4,2,Medical sciences
"Tayyrov, Annageldi",1,1,a,a,4,2,Biological sciences
"Schnyder, Manuela",4,2,l,l,4,2,Biological sciences
"Zeng, Taiping",1,1,a,a,4,2,Computer & Mathematical sciences
"Si, Bailu",4,2,l,l,4,2,Computer & Mathematical sciences
"Zhang, Ye",1,1,a,a,4,2,Biological sciences
"Chotteau, Véronique",4,2,l,l,4,2,Biological sciences
"Ren, Gang",1,1,a,a,4,4,Biological sciences
"Smas, Cynthia M.",4,4,l,l,4,4,Biological sciences
"Nguyen, Ngoc-Anh",1,1,a,a,4,2,Physics & Chemistry
"Choi, Ho-Suk",4,2,l,l,4,2,Physics & Chemistry
"Agrawal, Arpana",1,1,a,a,4,2,Engineering
"Yi, Gyu-Chul",4,2,l,l,4,2,Engineering
"Ko, Jaehwan",1,1,a,a,4,2,Engineering
"Yoon, Young Soo",4,2,l,l,4,2,Engineering
"Lisetskii, F.N.",1,1,a,a,2,4,Biological sciences
"Pichura, V.I.",2,4,l,l,2,4,Biological sciences
"Valdes, Javier",1,1,a,a,4,2,Engineering
"Ramirez Camargo, Luis",4,2,l,l,4,2,Engineering
"Sánchez-Velázquez, Juan Ubaldo",1,1,a,a,4,2,Biological sciences
"Ramos-Díaz, Ana",4,2,l,l,4,2,Biological sciences
"Bizikova, Livia",1,1,a,a,4,2,Biological sciences
"Waldick, Ruth",4,2,l,l,4,2,Biological sciences
"Terrén-Serrano, Guillermo",1,1,a,a,2,4,Engineering
"Martínez-Ramón, Manel",2,4,l,l,2,4,Engineering
"Hadaegh, Yasamin",1,1,a,a,4,2,Engineering
"El-Bialy, Tarek H.",4,2,l,l,4,2,Engineering
"Zhang, Bo",1,1,a,a,4,2,Medical sciences
"Naya, Yuji",4,2,l,l,4,2,Medical sciences
"Fawki, S.",1,1,a,a,4,2,Biological sciences
"Yousery, A.",4,2,l,l,4,2,Biological sciences
"Hadaegh, Yasamin",1,1,a,a,4,2,Medical sciences
"El-Bialy, Tarek H.",4,2,l,l,4,2,Medical sciences
"Madarshahian, Ramin",1,1,a,a,3,5,Engineering
"Ziehl, Paul",2,5,d,l,3,5,Engineering
"Caicedo, Juan M.",3,4,l,d,3,5,Engineering
"Broseghini, M.', ""D'Incau, M."", 'Gelisio, L.",1,1,a,a,5,5,Engineering
"Pugno, N.M.",2,4,b,d,5,5,Engineering
"Scardi, P.",3,5,c,l,5,5,Engineering
"Mustafa, H.",1,1,a,a,3,5,Engineering
"Matthews, D.T.A.",2,4,d,d,3,5,Engineering
"Römer, G.R.B.E.",3,5,l,l,3,5,Engineering
"Kim, Eun-Kyung",1,1,a,a,5,3,Biological sciences
"Ahn, Sung-Min",4,2,d,d,5,3,Biological sciences
"Jang, Ho Hee",5,3,l,l,5,3,Biological sciences
"Bolade, Oladotun P.",1,1,a,a,5,3,Biological sciences
"Williams, Akan B.",4,2,d,d,5,3,Biological sciences
"Benson, Nsikak U.",5,3,l,l,5,3,Biological sciences
"Keller, Florian",1,1,a,a,4,5,Physics & Chemistry
"Lee, Roh Pin",3,4,d,d,4,5,Physics & Chemistry
"Meyer, Bernd",4,5,l,l,4,5,Physics & Chemistry
"Bin Waleed, Khalid",1,1,a,a,14,14,Medical sciences
"Yin, Xiaomeng",2,4,b,b,14,14,Medical sciences
"Yang, Xiaolei",3,5,b,b,14,14,Medical sciences
"Dai, Bailing",4,6,b,c,14,14,Medical sciences
"Liu, Yang",5,7,b,c,14,14,Medical sciences
"Wang, Zhao",6,8,c,c,14,14,Medical sciences
"Guan, Xumin",7,14,c,l,14,14,Medical sciences
"Gao, Lianjun",8,9,c,c,14,14,Medical sciences
"Wang, Lili",9,2,c,b,14,14,Medical sciences
"Tse, Gary",10,3,d,b,14,14,Medical sciences
"Cappato, Riccardo",11,11,d,d,14,14,Medical sciences
"Wu, Shulin",12,12,d,d,14,14,Medical sciences
"Xia, Yunlong",13,13,d,d,14,14,Medical sciences
"Yves, De Greef",14,10,l,d,14,14,Medical sciences
"Jarc, Eva",1,1,a,a,6,4,Biological sciences
"Eichmann, Thomas O.",4,2,d,c,6,4,Biological sciences
"Zimmermann, Robert",5,3,d,d,6,4,Biological sciences
"Petan, Toni",6,4,l,l,6,4,Biological sciences
"Tamhane, Tripti",1,1,a,a,6,6,Biological sciences
"Maelandsmo, Gunhild M.",4,4,d,d,6,6,Biological sciences
"Haugen, Mads H.",5,5,d,d,6,6,Biological sciences
"Brix, Klaudia",6,6,l,l,6,6,Biological sciences
"Cherif--Feildel, Maëva",1,1,a,a,6,5,Engineering
"Rivière, Guillaume",4,3,d,c,6,5,Engineering
"Favrel, Pascal",5,4,d,d,6,5,Engineering
"Kellner, Kristell",6,5,l,l,6,5,Engineering
"Khan, Saifur R.",1,1,a,a,6,4,Biological sciences
"Baghdasarian, Argishti",4,2,d,c,6,4,Biological sciences
