10.1016/j.dib.2021.106976,"Torniainen, Jari",2,Biological sciences
10.1016/j.dib.2021.106976,"Paakkonen, Tommi",3,Biological sciences
10.1016/j.dib.2021.106976,"Finnilä, Mikko A.J.",5,Biological sciences
10.1016/j.dib.2021.106976,"Tanska, Petri",6,Biological sciences
10.1016/j.dib.2021.106976,"Töyräs, Juha",7,Biological sciences
10.1016/j.dib.2020.105436,"Bloisi, Domenico",2,Computer & Mathematical sciences
10.1016/j.dib.2020.105436,"Blum, Jason",3,Computer & Mathematical sciences
10.1016/j.dib.2015.11.019,"Choi, Kwang-Hwan",2,Biological sciences
10.1016/j.dib.2021.106951,"Jaszczyszyn, Yan",2,Biological sciences
10.1016/j.dib.2021.107346,"Motsi, Glenda T.",2,Engineering
10.1016/j.dib.2021.107346,"Raganya, Lerato M.",3,Engineering
10.1016/j.dib.2021.107346,"Radingoana, Precious M.",4,Engineering
10.1016/j.dib.2021.107346,"Chikosha, Silethelwe",5,Engineering
10.1016/j.dib.2022.108240,"Tofade, Samuel Oluwatobi",2,Computer & Mathematical sciences
10.1016/j.dib.2022.108240,"Ughegbe, Glory Uzuazobona",3,Computer & Mathematical sciences
10.1016/j.dib.2022.108240,"Anyasi, Francis Ifeanyi",4,Computer & Mathematical sciences
10.1016/j.dib.2022.108240,"Isabona, Joseph",5,Computer & Mathematical sciences
10.1016/j.dib.2022.108010,"Declercq, Anja",2,Social sciences & Humanities
10.1016/j.dib.2022.108010,"Delecluse, Christophe",3,Social sciences & Humanities
10.1016/j.dib.2022.108010,"Van Roie, Evelien",4,Social sciences & Humanities
10.1016/j.dib.2022.108010,"Matthijs, Koen",5,Social sciences & Humanities
10.1016/j.dib.2020.106409,"Farjami, Ali",2,Computer & Mathematical sciences
10.1016/j.dib.2020.106409,"Fuenmayor, David",3,Computer & Mathematical sciences
10.1016/j.dib.2020.106409,"Meder, Paul",4,Computer & Mathematical sciences
10.1016/j.dib.2020.106409,"Steen, Alexander",6,Computer & Mathematical sciences
10.1016/j.dib.2020.106409,"Zahoransky, Valeria",8,Computer & Mathematical sciences
10.1016/j.dib.2015.08.037,"Weber, Jessica A.",2,Medical sciences
10.1016/j.dib.2015.08.037,"Labrecque, Matthew",3,Medical sciences
10.1016/j.dib.2015.08.037,"Hessinger, Justin M.",4,Medical sciences
10.1016/j.dib.2015.08.037,"Edwards, Jeremy S.",5,Medical sciences
10.1016/j.dib.2016.02.067,"Montaño, Sarita",2,Medical sciences
10.1016/j.dib.2022.107903,"TW, Marliana",2,Biological sciences
10.1016/j.dib.2022.107903,"Awaluddin,",3,Biological sciences
10.1016/j.dib.2022.107903,"Mukharomah, Abdul Karim",4,Biological sciences
10.1016/j.dib.2021.106928,"Horst, Robter",2,Biological sciences
10.1016/j.dib.2020.106086,"Waheed, M.A.",3,Engineering
10.1016/j.dib.2020.106086,"Fayomi, O.S.I.",4,Engineering
10.1016/j.dib.2020.106086,"Nwaokocha, C.N.",8,Engineering
10.1016/j.dib.2020.105504,"Mootapally, Chandrashekar",2,Medical sciences
10.1016/j.dib.2017.06.005,"Yaqub, Rimsha",2,Physics & Chemistry
10.1016/j.dib.2020.105182,"Nass, Pricila P.",2,Biological sciences
10.1016/j.dib.2020.105182,"Fernandes, Andrêssa S.",3,Biological sciences
10.1016/j.dib.2020.105182,"Vieira, Karem R.",4,Biological sciences
10.1016/j.dib.2020.105182,"Wagner, Roger",5,Biological sciences
10.1016/j.dib.2020.106340,"Trilles, S.",2,Geosciences
10.1016/j.dib.2020.106340,"Carrion, D.",3,Geosciences
10.1016/j.dib.2020.106340,"Pérez-Albert, M.Y.",4,Geosciences
10.1016/j.dib.2018.08.152,"Moretto, Alessandra",2,Physics & Chemistry
10.1016/j.dib.2018.08.152,"Gilardoni, Ettore",3,Physics & Chemistry
10.1016/j.dib.2020.106507,"Balmert, Lauren",2,Medical sciences
10.1016/j.dib.2020.106507,"Josefson, Jami",3,Medical sciences
10.1016/j.dib.2016.07.023,"Valdivia, Anddre",2,Medical sciences
10.1016/j.dib.2016.07.023,"Hussain, Parveen",3,Medical sciences
10.1016/j.dib.2016.07.023,"Ly, Judy",4,Medical sciences
10.1016/j.dib.2016.07.023,"Gonzalez, Leslie",5,Medical sciences
10.1016/j.dib.2016.07.023,"Pearce, Daniel",7,Medical sciences
10.1016/j.dib.2018.04.030,"Théorêt, Y.",4,Biological sciences
10.1016/j.dib.2018.04.030,"Jones, G.",6,Biological sciences
10.1016/j.dib.2021.106902,"Li, Jianning",2,Computer & Mathematical sciences
10.1016/j.dib.2021.106902,"Pepe, Antonio",3,Computer & Mathematical sciences
10.1016/j.dib.2021.106902,"Gsaxner, Christina",4,Computer & Mathematical sciences
10.1016/j.dib.2021.106902,"Chilamkurthy, Sasank",5,Computer & Mathematical sciences
10.1016/j.dib.2021.106902,"Egger, Jan",6,Computer & Mathematical sciences
10.1016/j.dib.2020.105981,"Bologna, Francesco",2,Computer & Mathematical sciences
10.1016/j.dib.2020.106639,"Gustafson, Dave",2,Biological sciences
10.1016/j.dib.2020.106639,"Asseng, Senthold",3,Biological sciences
10.1016/j.dib.2020.106639,"Stöckle, Claudio O.",4,Biological sciences
10.1016/j.dib.2020.106639,"Kruse, John",5,Biological sciences
10.1016/j.dib.2020.106639,"Zhao, Chuang",6,Biological sciences
10.1016/j.dib.2020.106639,"Intrapapong, Pon",7,Biological sciences
10.1016/j.dib.2018.10.120,"Balakrishnan, Kalpana",2,Geosciences
10.1016/j.dib.2018.10.120,"Ghosh, Santu",3,Geosciences
10.1016/j.dib.2018.10.120,"Thangavel, Gurusamy",4,Geosciences
10.1016/j.dib.2018.10.120,"Stroud-Drinkwater, Sasha",5,Geosciences
10.1016/j.dib.2018.10.120,"Adair-Rohani, Heather",6,Geosciences
10.1016/j.dib.2018.10.120,"Lewis, Jessica",7,Geosciences
10.1016/j.dib.2018.10.120,"Mehta, Sumi",8,Geosciences
10.1016/j.dib.2022.108715,"Pauly, G.E.",2,Computer & Mathematical sciences
10.1016/j.dib.2022.108715,"Nascimento, L.S.",3,Computer & Mathematical sciences
10.1016/j.dib.2022.108715,"Fernandes, G.M.",4,Computer & Mathematical sciences
10.1016/j.dib.2022.108715,"Santos, M.P.",5,Computer & Mathematical sciences
10.1016/j.dib.2022.108715,"Kim, B.S.M.",6,Computer & Mathematical sciences
10.1016/j.dib.2022.108715,"Carvalho, M.U.",7,Computer & Mathematical sciences
10.1016/j.dib.2022.108715,"Figueira, R.C.L.",8,Computer & Mathematical sciences
10.1016/j.dib.2022.108715,"Cavalcante, R.M.",9,Computer & Mathematical sciences
10.1016/j.dib.2022.108715,"Grassi, M.T.",10,Computer & Mathematical sciences
10.1016/j.dib.2022.108715,"Abessa, D.M.S.",11,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Lima, Gustavo R.",2,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Salomão, Amanda S.",3,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Krohling, Breno",4,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Biral, Igor P.",5,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"De Angelo, Gabriel G.",6,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Alves Jr, Fábio C.R.",7,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Esgario, José G.M.",8,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Castro, Pedro B.C.",9,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Rodrigues, Felipe B.",10,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Frasson, Patricia H.L.",11,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Knidel, Helder",13,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Santos, Maria C.S.",14,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Do Espírito Santo, Rachel B.",15,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Macedo, Telma L.S.G.",16,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Canuto, Tania R.P.",17,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"De Barros, Luíz F.S.",18,Computer & Mathematical sciences
10.1016/j.dib.2020.106221,"Simora, Alana C.",19,Computer & Mathematical sciences
10.1016/j.dib.2016.07.047,"Mclure, Kevin G.",7,Medical sciences
10.1016/j.dib.2016.07.047,"Young, Peter R.",8,Medical sciences
10.1016/j.dib.2016.07.047,"Gordon, Allan",13,Medical sciences
10.1016/j.dib.2017.09.058,"De Dios Alché, Juan",7,Biological sciences
10.1016/j.dib.2018.11.078,"Smith, Quinlan B.",6,Engineering
10.1016/j.dib.2017.11.058,"Stambolsky, Dmitry V.",6,Biological sciences
10.1016/j.dib.2020.105648,"Sizikov, A.A.",6,Physics & Chemistry
10.1016/j.dib.2020.105648,"Alipour, E.",7,Physics & Chemistry
10.1016/j.dib.2020.105648,"Ghourchian, H.",8,Physics & Chemistry
10.1016/j.dib.2020.105648,"Sorokin, G.M.",9,Physics & Chemistry
10.1016/j.dib.2020.105648,"Nikitin, A.I.",12,Physics & Chemistry
10.1016/j.dib.2018.01.093,"Langlois, P.",6,Engineering
10.1016/j.dib.2018.01.093,"Vrel, D.",7,Engineering
10.1016/j.dib.2018.01.093,"Trzaska, Z.",8,Engineering
10.1016/j.dib.2020.105693,"Zhao, Tianjie",5,Geosciences
10.1016/j.dib.2020.105693,"Zhao, Shaojie",6,Geosciences
10.1016/j.dib.2020.105693,"Chai, Linna",7,Geosciences
10.1016/j.dib.2019.104229,"Krautz, Robert",5,Medical sciences
10.1016/j.dib.2020.106333,"Huang, Xiaobin",4,Engineering
10.1016/j.dib.2022.108237,"Astrié, Daniel",4,Geosciences
10.1016/j.dib.2016.08.041,"Sawanishi, Mayumi",3,Medical sciences
10.1016/j.dib.2021.107190,"Gobbo, Silvano Del",3,Physics & Chemistry
10.1016/j.dib.2016.01.005,"Lee, Johnny K.",3,Medical sciences
10.1016/j.dib.2015.12.001,"Bhardwaj, Priya",3,Biological sciences
10.1016/j.dib.2016.11.029,"He, Yu",3,Biological sciences
10.1016/j.dib.2016.12.019,"Villamarín, Xando Diaz-",3,Medical sciences
10.1016/j.dib.2016.12.019,"Frías, Pablo Toledo",5,Medical sciences
10.1016/j.dib.2016.12.019,"Huertas, Susana Martínez",6,Medical sciences
10.1016/j.dib.2016.12.019,"Gómez, Francisco Burillo",7,Medical sciences
10.1016/j.dib.2016.12.019,"Borrego, Juan Caballero",8,Medical sciences
10.1016/j.dib.2016.12.019,"Guzmán, Mª Carmen Marín",9,Medical sciences
10.1016/j.dib.2016.12.019,"Hernández, José Antonio Ramirez",10,Medical sciences
10.1016/j.dib.2016.12.019,"Vilches, Concepción Correa",11,Medical sciences
10.1016/j.dib.2016.12.019,"Barrera, Jose Cabeza",12,Medical sciences
10.1016/j.dib.2016.12.019,"Pavés, Alicia Bautista",13,Medical sciences
10.1016/j.dib.2022.108686,"Kanduč, Tjaša",4,Geosciences
10.1016/j.dib.2021.106794,"Lv, Yaping",8,Geosciences
10.1016/j.dib.2021.106794,"Triantafyllou, Efthimia",10,Geosciences
10.1016/j.dib.2021.106794,"Dalahmeh, Sahar",15,Geosciences
10.1016/j.dib.2021.106794,"Ganesapillai, Mahesh",22,Geosciences
10.1016/j.dib.2021.107631,"Nezarat, Amin",3,Computer & Mathematical sciences
10.1016/j.dib.2021.107631,"Ol’Ha, Jaroslav",4,Computer & Mathematical sciences
10.1016/j.dib.2021.107631,"Petrovič, Filip",5,Computer & Mathematical sciences
10.1016/j.dib.2017.03.042,"Rabenstein, Michael",3,Biological sciences
10.1016/j.dib.2020.106003,"Lunnan, Tor",3,Social sciences & Humanities
10.1016/j.dib.2018.01.019,"Schnare, John W.",3,Biological sciences
10.1016/j.dib.2016.06.004,"Hussain, Manzoor",3,Engineering
10.1016/j.dib.2016.08.022,"Vale, Gabriel T.",4,Medical sciences
10.1016/j.dib.2015.12.056,"Chen, Da-Chung",9,Engineering
10.1016/j.dib.2016.06.009,"Campanile, Giuseppe",10,Physics & Chemistry
10.1016/j.dib.2016.02.052,"Suyama, Jumpei",7,Medical sciences
10.1016/j.dib.2022.108079,"Efremova, Tatiana",4,Geosciences
10.1016/j.dib.2022.108079,"Efremenko, Natalya",5,Geosciences
10.1016/j.dib.2022.108079,"Kulik, Natalia",6,Geosciences
10.1016/j.dib.2018.08.148,"Jiang, Ye-Fei",6,Physics & Chemistry
10.1016/j.dib.2018.07.036,"Madariaga, I.",7,Social sciences & Humanities
10.1016/j.dib.2021.106950,"Maralani, Pejman Jabehdar",1,Medical sciences
10.1016/j.dib.2020.105277,"Taher, Mohamed Kadry",1,Medical sciences
10.1016/j.dib.2022.107919,"Huang, Zelu",1,Biological sciences
10.1016/j.dib.2020.106130,"Zhi, Hui",6,Medical sciences
10.1016/j.dib.2020.105635,"Zyubin, Andrey",7,Geosciences
10.1016/j.dib.2017.09.060,"Gajdošik Šrajer, Martina",1,Physics & Chemistry
10.1016/j.dib.2015.08.014,"Vittoria Spanedda, Maria",1,Physics & Chemistry
10.1016/j.dib.2016.05.022,"Blum-Silva, Carlos Henrique",1,Medical sciences
10.1016/j.dib.2016.05.022,"Sandjo, Louis Pergaud",7,Medical sciences
10.1016/j.dib.2018.10.119,"Araújo, Hallysson Douglas Andrade De",1,Physics & Chemistry
10.1016/j.dib.2018.10.119,"Silva, Nicácio Henrique Da",7,Physics & Chemistry
10.1016/j.dib.2018.10.115,"Da Silva, Elisangela Gomes",1,Medical sciences
10.1016/j.dib.2018.10.115,"Freiria-Oliveira, André Henrique",8,Medical sciences
10.1016/j.dib.2018.12.027,"Zauki, Nurul Ashikin Mat",1,Geosciences
10.1016/j.dib.2020.106636,"Couto, Antonio",1,Geosciences
10.1016/j.dib.2017.05.049,"Srivastava, Roshni",1,Biological sciences
10.1016/j.dib.2018.01.085,"Hammi, Khaoula Mkadmini",1,Biological sciences
10.1016/j.dib.2020.105776,"Álvarez-Ruiz, Rodrigo",1,Physics & Chemistry
10.1016/j.dib.2019.104050,"Elaine Hardman, W.",1,Medical sciences
10.1016/j.dib.2017.05.043,"Alyea, Rebecca",2,Medical sciences
10.1016/j.dib.2021.106721,"Prakash, Ramachandran Loganathan Mohan",1,Biological sciences
10.1016/j.dib.2019.104483,"Fosbøl, Philip",1,Engineering
10.1016/j.dib.2019.104483,"Knarvik, Anette",6,Engineering
10.1016/j.dib.2019.104483,"Flø, Nina",7,Engineering
10.1016/j.dib.2018.08.086,"Delandar, Arash Hosseinzadeh",1,Physics & Chemistry
10.1016/j.dib.2015.09.046,"Omar, Mohammed Yaseer",1,Engineering
10.1016/j.dib.2020.105842,"Fadaleh, Sarah Abu",1,Medical sciences
10.1016/j.dib.2021.107057,"Shafiey, Hassan",2,Biological sciences
10.1016/j.dib.2018.01.010,"Sani, Reza Narenji",1,Medical sciences
10.1016/j.dib.2019.103799,"Mendonça Lopes, Mariana Garcia",1,Engineering
10.1016/j.dib.2018.10.098,"Casiraghi, Antonella",2,Medical sciences
10.1016/j.dib.2022.108296,"Mayol, Francisco",4,Social sciences & Humanities
10.1016/j.dib.2020.105925,"Fancello, Dario",2,Geosciences
10.1016/j.dib.2020.105925,"Langone, Antonio",5,Geosciences
10.1016/j.dib.2018.02.017,"Huntley, John W.",7,Geosciences
10.1016/j.dib.2018.03.092,"Ban, Dong-Kyun",1,Engineering
10.1016/j.dib.2019.103928,"Chen, Qinglu",1,Physics & Chemistry
10.1016/j.dib.2022.108109,"Mohammad Abushariah, A.M.",4,Biological sciences
10.1016/j.dib.2016.01.008,"Kaysheva, A.L.",3,Biological sciences
10.1016/j.dib.2016.01.008,"Kotova, N.V.",4,Biological sciences
10.1016/j.dib.2020.105529,"Bernal, Sergio",1,Medical sciences
10.1016/j.dib.2017.02.047,"Chaar, Wafi",1,Biological sciences
10.1016/j.dib.2017.04.059,"Desai, Mohit",1,Social sciences & Humanities
10.1016/j.dib.2021.106836,"Więckowski, Jędrzej",1,Engineering
10.1016/j.dib.2016.04.012,"González Seligra, Paula",1,Engineering
10.1016/j.dib.2016.12.041,"Choi, Daesik",3,Biological sciences
10.1016/j.dib.2021.106810,"Piñeros, Juan",1,Engineering
10.1016/j.dib.2021.107458,"Kusumiyati, Kusumiyati",1,Biological sciences
10.1016/j.dib.2016.01.042,"Cohn, Ofir",1,Biological sciences
10.1016/j.dib.2021.106877,"An, Sihyun",3,Social sciences & Humanities
10.1016/j.dib.2018.04.118,"De Oca, Claudia Sosa-Montes",1,Geosciences
10.1016/j.dib.2019.104750,"Kietselaer, Bas",6,Medical sciences
10.1016/j.dib.2019.104750,"Oude Ophuis, Anton J.",8,Medical sciences
10.1016/j.dib.2019.104750,"De Winter, Robbert J.",9,Medical sciences
10.1016/j.dib.2021.106765,"Chen, Xueming",3,Social sciences & Humanities
10.1016/j.dib.2021.106765,"Liu, Xiaorui",4,Social sciences & Humanities
10.1016/j.dib.2020.106120,"Danish-Daniel, Abdullah Muhd",3,Biological sciences
10.1016/j.dib.2020.106120,"Oladimeji, Abraham Sunday",4,Biological sciences
10.1016/j.dib.2020.106120,"Abol-Munafi, Ambok Bolong",5,Biological sciences
10.1016/j.dib.2020.106120,"Alabi, Korede Isaiah",6,Biological sciences
10.1016/j.dib.2020.106545,"Domracheva, Ilona",3,Physics & Chemistry
10.1016/j.dib.2020.106545,"Pikun, Nadiia",5,Physics & Chemistry
10.1016/j.dib.2020.106545,"Duburs, Gunars",7,Physics & Chemistry
10.1016/j.dib.2021.107158,"Lytle, Marisa N.",1,Social sciences & Humanities
10.1016/j.dib.2020.105579,"Ávila-Torres, Yenny",1,Engineering
10.1016/j.dib.2020.105579,"Valencia, Hoover",4,Engineering
10.1016/j.dib.2020.105579,"Flórez-López, Edwin",5,Engineering
10.1016/j.dib.2021.107432,"Zucca, Susanna",3,Biological sciences
10.1016/j.dib.2021.107432,"Poloni, Tino Emanuele",8,Biological sciences
10.1016/j.dib.2021.107491,"Vandermark, Erik",3,Biological sciences
10.1016/j.dib.2021.107491,"Qian, Yueming",5,Biological sciences
10.1016/j.dib.2021.107491,"Chelius, Cynthia",6,Biological sciences
10.1016/j.dib.2021.107491,"Pendse, Girish",9,Biological sciences
10.1016/j.dib.2015.12.046,"Amiri, Bagher Mojazi",6,Biological sciences
10.1016/j.dib.2020.105961,"Majdi, Hasan Sh",1,Engineering
10.1016/j.dib.2020.105961,"Masoodi, Zainab Al",7,Engineering
10.1016/j.dib.2020.105961,"Hashim, Khalid",9,Engineering
10.1016/j.dib.2016.01.031,"Zglinicki, Thomas Von",3,Biological sciences
10.1016/j.dib.2017.06.026,"Hatanaka, Rafael R.",3,Physics & Chemistry
10.1016/j.dib.2019.104766,"Dong, Anh Vo",1,Engineering
10.1016/j.dib.2016.07.032,"Gupta, Nidhi",1,Biological sciences
10.1016/j.dib.2020.106190,"Sourav, Shah Nur Alam",1,Engineering
10.1016/j.dib.2020.105990,"Lee, Hyuna",1,Biological sciences
10.1016/j.dib.2021.106766,"Loewenstein, Wilhelm",2,Social sciences & Humanities
10.1016/j.dib.2020.106050,"Deng, Elijah Achuoth",2,Geosciences
10.1016/j.dib.2016.02.056,"Ciocci Pardo, Alejandro",1,Medical sciences
10.1016/j.dib.2020.105755,"Ayejuyo, Olusegun O.",2,Geosciences
10.1016/j.dib.2018.10.017,"Koekkoek, W.A.C.",1,Medical sciences
10.1016/j.dib.2018.11.066,"Dos Santos, Jaqueline",1,Geosciences
10.1016/j.dib.2016.11.051,"Colby Hunter, M.",1,Medical sciences
10.1016/j.dib.2022.108125,"Taborda, Maria Jaramillo",2,Engineering
10.1016/j.dib.2022.108334,"Simmons-Ehrhardt, Terrie L.",1,Medical sciences
10.1016/j.dib.2022.108298,"Jiwa, Shakil",2,Geosciences
10.1016/j.dib.2022.108611,"Ghogare, Rishikesh",4,Biological sciences
10.1016/j.dib.2022.108611,"Oraguzie, Nnadozie",5,Biological sciences
10.1016/j.dib.2022.108611,"Whiting, Matthew",6,Biological sciences
10.1016/j.dib.2022.108611,"Meisel, Lee A.",7,Biological sciences
10.1016/j.dib.2022.108611,"Silva, Herman",8,Biological sciences
10.1016/j.dib.2020.106677,"Sanches, Monique Lalue",1,Medical sciences
10.1016/j.dib.2020.106677,"Turco, Edson Guimarães Lo",3,Medical sciences
10.1016/j.dib.2020.106677,"Moraes, Luís Otávio Carvalho De",6,Medical sciences
10.1016/j.dib.2021.106763,"Quarta, Eros",1,Medical sciences
10.1016/j.dib.2016.03.059,"Szabó, Gábor",3,Biological sciences
10.1016/j.dib.2020.105847,"Milanes, C.B.",3,Geosciences
10.1016/j.dib.2019.104145,"Yi, Huicheng",1,Engineering
10.1016/j.dib.2020.105871,"Zhang, Zixiang",5,Physics & Chemistry
10.1016/j.dib.2021.107279,"Beksisa, Jemal",3,Medical sciences
10.1016/j.dib.2021.107279,"Feyisa, Jilcha Diribi",4,Medical sciences
10.1016/j.dib.2020.106664,"Eniola, Jamiu O",3,Geosciences
10.1016/j.dib.2015.06.008,"Chen, Eric",2,Medical sciences
10.1016/j.dib.2015.06.008,"Bajnath, Adesh",3,Medical sciences
10.1016/j.dib.2018.09.119,"Dufosse, Karine",3,Social sciences & Humanities
10.1016/j.dib.2018.09.119,"Maury, Olivier",4,Social sciences & Humanities
10.1016/j.dib.2022.107926,"Groselj, Blaz",3,Medical sciences
10.1016/j.dib.2022.107926,"Sikonja, Jaka",4,Medical sciences
10.1016/j.dib.2017.06.012,"Henß, Anja",1,Engineering
10.1016/j.dib.2016.05.077,"Franco Brochado, Maria José",1,Biological sciences
10.1016/j.dib.2016.05.077,"Saloum Deghaide, Neifi Hassan",3,Biological sciences
10.1016/j.dib.2019.104063,"China, Hideyasu",1,Physics & Chemistry
10.1016/j.dib.2019.104063,"Samura, Kazuki",3,Physics & Chemistry
10.1016/j.dib.2019.104063,"Kikushima, Kotaro",4,Physics & Chemistry
10.1016/j.dib.2020.106315,"Khan, Mohammad Forrukh Hossain",2,Biological sciences
10.1016/j.dib.2020.106315,"Hossain, Md. Alam",5,Biological sciences
10.1016/j.dib.2020.106635,"Benini, Sergio",1,Medical sciences
10.1016/j.dib.2020.106635,"Savardi, Mattia",3,Medical sciences
10.1016/j.dib.2020.106635,"Krsic, Jelena",4,Medical sciences
10.1016/j.dib.2020.105572,"Garcia, Simone Aparecida De Bessa",1,Biological sciences
10.1016/j.dib.2022.107892,"Tanaka, Takehiro",1,Computer & Mathematical sciences
10.1016/j.dib.2014.12.001,"Muthu Selvam, Ramu",1,Biological sciences
10.1016/j.dib.2014.12.001,"Narmatha Devi, Palraj",3,Biological sciences
10.1016/j.dib.2014.12.001,"Bhuvana Shree, R.S.",4,Biological sciences
10.1016/j.dib.2014.12.001,"Valar Nila, Murugesan",5,Biological sciences
10.1016/j.dib.2014.12.001,"Jeya Maheshwari, Jayapal",8,Biological sciences
10.1016/j.dib.2014.12.001,"Venkatesh Prajna, Namperumalsamy",9,Biological sciences
10.1016/j.dib.2020.106657,"Shparberg, Rachel",1,Biological sciences
10.1016/j.dib.2021.107188,"Wellby, Martin P.",3,Medical sciences
10.1016/j.dib.2021.107188,"Barrell, Graham K.",4,Medical sciences
10.1016/j.dib.2021.107084,"Reynaga, Diana K. Moreiras",1,Geosciences
10.1016/j.dib.2021.107084,"Balderas, Ximena Chávez",3,Geosciences
10.1016/j.dib.2021.107084,"Berrelleza, Juan A. Román",4,Geosciences
10.1016/j.dib.2021.107084,"Luján, Leonardo López",5,Geosciences
10.1016/j.dib.2020.105348,"Ramanathan, Keerthana",2,Biological sciences
10.1016/j.dib.2019.104476,"Amiri, Nasim Mozafari",2,Geosciences
10.1016/j.dib.2019.104476,"Alfimov, Vasily",4,Geosciences
10.1016/j.dib.2020.105766,"Tate, Hayato",2,Biological sciences
10.1016/j.dib.2020.105732,"Martínez-Rodríguez, Pablo",1,Biological sciences
10.1016/j.dib.2018.01.028,"Yang, Jun",1,Biological sciences
10.1016/j.dib.2022.108502,"Raza, Syed Arshad",1,Social sciences & Humanities
10.1016/j.dib.2022.108502,"Butt, Farhan Muhammad",3,Social sciences & Humanities
10.1016/j.dib.2022.108502,"Elahi, Muhammad Ather",4,Social sciences & Humanities
10.1016/j.dib.2022.108502,"Minhas, Khurram Shahid",5,Social sciences & Humanities
10.1016/j.dib.2020.105752,"Kerfoot, John",1,Geosciences
10.1016/j.dib.2022.108121,"Abdou, Aly",2,Social sciences & Humanities
10.1016/j.dib.2022.108121,"Kazmina, Yuliia",3,Social sciences & Humanities
10.1016/j.dib.2022.108121,"Regős, Nóra",4,Social sciences & Humanities
10.1016/j.dib.2021.106781,"Nizar, Nur Marahaini Mohd",1,Biological sciences
10.1016/j.dib.2021.106781,"Sinin, Siti Sarah Mohd",3,Biological sciences
10.1016/j.dib.2021.106781,"Suhairi, Tengku Adhwa Syaherah Tengku Mohd",5,Biological sciences
10.1016/j.dib.2020.106010,"Li, Gui-Feng",1,Medical sciences
10.1016/j.dib.2020.106010,"Wang, Tiang-Cong",3,Medical sciences
10.1016/j.dib.2020.106010,"Zhang, Cai-Xia",4,Medical sciences
10.1016/j.dib.2020.106010,"Zhang, Jian-Yun",5,Medical sciences
10.1016/j.dib.2020.106010,"Chen, Jin-Dong",6,Medical sciences
10.1016/j.dib.2020.106010,"Cheng, Ye",7,Medical sciences
10.1016/j.dib.2020.106010,"Liu, Chao",9,Medical sciences
10.1016/j.dib.2020.105980,"Suárez-López, José R.",2,Biological sciences
10.1016/j.dib.2016.09.043,"Balabaev, Nikolai K.",2,Biological sciences
10.1016/j.dib.2020.105876,"Hwang, Brian J.",2,Engineering
10.1016/j.dib.2020.105876,"Mathur, Anil K.",3,Engineering
10.1016/j.dib.2020.105876,"Mills, Kelly A.",4,Engineering
10.1016/j.dib.2020.105876,"Pantelyat, Alexander Y.",5,Engineering
10.1016/j.dib.2020.105876,"Bang, Jee A.",6,Engineering
10.1016/j.dib.2020.105876,"Syed, Alveena B.",7,Engineering
10.1016/j.dib.2020.105876,"Vyas, Pankhuri",8,Engineering
10.1016/j.dib.2020.105876,"Jamal, Armaan",9,Engineering
10.1016/j.dib.2020.105876,"Ziegelman, Liran",10,Engineering
10.1016/j.dib.2020.105876,"Hernandez, Manuel E.",11,Engineering
10.1016/j.dib.2020.105876,"Wong, Dean F.",12,Engineering
10.1016/j.dib.2020.105876,"Martin, Samuel D.",14,Engineering
10.1016/j.dib.2020.105830,"Wei, Wei",1,Computer & Mathematical sciences
10.1016/j.dib.2021.106975,"Estebenet, M. Sol González",2,Geosciences
10.1016/j.dib.2021.106975,"Panera, Juan Pablo Pérez",7,Geosciences
10.1016/j.dib.2018.04.063,"Geer Wallace, M. Ariel",1,Physics & Chemistry
10.1016/j.dib.2015.11.050,"Xu, Feng",1,Medical sciences
10.1016/j.dib.2019.104937,"Zanjani, Saeedeh Mokarian",1,Engineering
10.1016/j.dib.2020.105680,"Liêu, Minh-Lý",1,Social sciences & Humanities
10.1016/j.dib.2019.104140,"Montes-Mercado, Karen Sofia",2,Biological sciences
10.1016/j.dib.2020.106681,"Valderrama, Jaime Martínez",5,Geosciences
10.1016/j.dib.2021.107323,"Azizi, Seyed Mohammad Mirsoleimani",2,Geosciences
10.1016/j.dib.2021.107323,"Dhar, Bipro Ranjan",5,Geosciences
10.1016/j.dib.2020.106429,"Balkeståhl, Li Pöder",2,Engineering
10.1016/j.dib.2021.107653,"Shivdasani, Priyanka",2,Biological sciences
10.1016/j.dib.2019.104132,"Corbin, Nadège",5,Medical sciences
10.1016/j.dib.2018.05.139,"La Russa, Daniele",5,Medical sciences
10.1016/j.dib.2016.08.050,"Saba, Luca",3,Biological sciences
