Data Paper,Research Paper,Dauthors,Rauthors,Dnumber,Rnumber,Discipline,Subjects,RBO,Jaccard,LevenshteinDistance,LevenshteinRatio
10.1016/j.dib.2016.08.046,S0896841116300221,"['Rysnik, Oliwia', 'Mchugh, Kirsty', 'Van Duivenvoorde, Leonie', 'Van Tok, Melissa', 'Taurog, Joel', 'Kollnberger, Simon', 'Baeten, Dominique', 'Bowness, Paul']","['Rysnik, Oliwia', 'Mchugh, Kirsty', 'Van Duivenvoorde, Leonie', 'Van Tok, Melissa', 'Guggino, Giuliana', 'Taurog, Joel', 'Kollnberger, Simon', 'Ciccia, Francesco', 'Bowness, Paul', 'Baeten, Dominique']",8,10,Immunology and Microbiology,Medical sciences,0.988412543,1,4,0.7
10.1016/j.dib.2016.08.062,S0001706X1630170X,"['Silva, Márcia B.', 'Amor, Ana L.M.', 'Santos, Leonardo N.', 'Galvão, Alana A.', 'Oviedo V, Aida Y.', 'Silva, Eduardo S.', 'Barbosa, Cynara Gomes', 'Cooper, Philip J.', 'Ribeiro, Rita De Cassia', 'Alcântara-Neves, Neuza Maria', 'Figueiredo, Camila A.']","['Silva, Márcia B.', 'Amor, Ana L.M.', 'Santos, Leonardo N.', 'Galvão, Alana A.', 'Oviedo Vera, Aida V.', 'Silva, Eduardo S.', 'Barbosa, Cynara Gomes', 'Gonçalves, Marilda S.', 'Figueiredo, Camila A.', 'Ribeiro, Rita De Cassia', 'Alcântara-Neves, Neuza Maria', 'Cooper, Philip J.']",11,12,Immunology and Microbiology,Medical sciences,0.987976785,0.923076923,6,0.64
10.1016/j.dib.2014.11.001,S1874391914005016,"['Faghani, Elham', 'Gharechahi, Javad', 'Komatsu, Setsuko', 'Mirzaei, Mehdi', 'Ali Khavarinejad, Ramzan', 'Najafi, Farzaneh', 'Karimi Farsad, Laleh', 'Hosseini Salekdeh, Ghasem']","['Faghani, Elham', 'Gharechahi, Javad', 'Komatsu, Setsuko', 'Mirzaei, Mehdi', 'Khavarinejad, Ramzan Ali', 'Najafi, Farzaneh', 'Farsad, Laleh Karimi', 'Salekdeh, Ghasem Hosseini']",8,8,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.987399627,0.727272727,4,0.736842105
10.1016/j.dib.2020.106393,S0048969720355443,"['Acosta-Dacal, Andrea', 'Rial-Berriel, Cristian', 'Díaz-Díaz, Ricardo', 'Bernal Suárez, Mª Del Mar', 'Zumbado, Manuel', 'Henríquez-Hernández, Luis Alberto', 'Luzardo, Octavio P.']","['Acosta-Dacal, Andrea', 'Rial-Berriel, Cristian', 'Díaz-Díaz, Ricardo', 'Bernal-Suárez, María Del Mar', 'Luzardo, Octavio P.']",7,5,Chemistry,Physics & Chemistry,0.986201725,0.625,4,0.615384615
10.1016/j.dib.2019.103942,S1574954118302322,"['Hoffmann, Samuel', 'Steiner, Laura', 'Schweiger, Andreas H.', 'Chiarucci, Alessandro', 'Benner, Jonas', 'Provenzale, Anotnello', 'Beierkuhnlein, Carl']","['Hoffmann, Samuel', 'Steiner, Laura', 'Schweiger, Andreas H.', 'Chiarucci, Alessandro', 'Beierkuhnlein, Carl']",7,5,Agricultural and Biological Sciences,Biological sciences,0.986201725,0.714285714,2,0.833333333
10.1016/j.dib.2019.104861,S0014305719316313,"['Blackburn, Chester', 'Tai, Hongyun', 'Salerno, Martina', 'Wang, Xi', 'Senan, Chandra', 'Ratcliffe, Ian', 'Hartsuiker, Edgar', 'Wang, Wenxin']","['Blackburn, Chester', 'Tai, Hongyun', 'Salerno, Martina', 'Wang, Xi', 'Hartsuiker, Edgar', 'Wang, Wenxin']",8,6,Materials Science,Engineering,0.985275444,0.75,2,0.857142857
10.1016/j.dib.2018.11.020,S0896841118304876,"['Broadley, James', 'Seneviratne, Udaya', 'Beech, Paul', 'Buzzard, Katherine', 'Butzkueven, Helmut', 'O’Brien, Terence', 'Monif, Mastura']","['Broadley, James', 'Seneviratne, Udaya', 'Beech, Paul', 'Buzzard, Katherine', 'Butzkueven, Helmut', ""O'Brien, Terence"", 'Monif, Mastura']",7,7,Neuroscience,Medical sciences,0.985076865,0.625,3,0.769230769
10.1016/j.dib.2015.05.022,S0921510715000719,"['Lin, Xinghao', 'Zhao, Yanming', 'Dong, Youzhong', 'Kuang, Quan']","['Lin, Xinghao', 'Zhao, Yanming', 'Dong, Youzhong', 'Kuang, Quan', 'Liang, Zhiyong', 'Yan, Danlin', 'Liu, Xudong']",4,7,Materials Sciences,Engineering,0.985076865,1,0,1
10.1016/j.dib.2022.108345,10.1016/j.radonc.2022.01.035,"['Ludwig, Roman', 'Hoffmann, Jean-Marc', 'Pouymayou, Bertrand', 'Morand, Grégoire', 'Däppen, Martina Broglie', 'Guckenberger, Matthias', 'Grégoire, Vincent', 'Balermpas, Panagiotis', 'Unkelbach, Jan']","['Ludwig, Roman', 'Hoffmann, Jean-Marc', 'Pouymayou, Bertrand', 'Däppen, Martina Broglie', 'Morand, Grégoire', 'Guckenberger, Matthias', 'Grégoire, Vincent', 'Balermpas, Panagiotis', 'Unkelbach, Jan']",9,9,Health and Medical Sciences,Medical sciences,0.984344423,1,2,0.888888889
10.1016/j.dib.2021.107278,S0956566321001482,"['Singh, Naveen K.', 'Ray, Partha', 'Carlin, Aaron F.', 'Morgan, Sydney C.', 'Magallanes, Celestine', 'Laurent, Louise C.', 'Aronoff-Spencer, Eliah S.', 'Hall, Drew A.']","['Singh, Naveen K.', 'Ray, Partha', 'Carlin, Aaron F.', 'Magallanes, Celestine', 'Morgan, Sydney C.', 'Laurent, Louise C.', 'Aronoff-Spencer, Eliah S.', 'Hall, Drew A.']",8,8,Chemistry,Physics & Chemistry,0.984313725,1,2,0.875
10.1016/j.dib.2019.104868,S1385894719320455,"['Ezdin, Boris', 'Yatsenko, Dmitriy', 'Kalyada, Valerii', 'Zarvin, Alexandr', 'Ichshenko, Arkady', 'Nikiforov, Aleksei', 'Snytnikov, Pavel']","['Ezdin, B.S.', 'Yatsenko, D.A.', 'Kalyada, V.V.', 'Ichshenko, A.B.', 'Zarvin, A.E.', 'Nikiforov, A.A.', 'Snytnikov, P.V.']",7,7,Chemical Engineering,Engineering,0.984251969,0.5,7,0.666666667
10.1016/j.dib.2018.07.069,S0165027018300839,"['Parrish, R. Ryley', 'Grady, John', 'Codadu, Neela K.', 'Racca, Claudia', 'Trevelyan, Andrew J.']","['Parrish, R. Ryley', 'Grady, John', 'Codadu, Neela K.', 'Trevelyan, Andrew J.', 'Racca, Claudia']",5,5,Linguistics,Social sciences & Humanities,0.983870968,1,2,0.8
10.1016/j.dib.2020.105168,S030881461931725X,"['Suárez, Santiago', 'Aphalo, Paula', 'Rinaldi, Gustavo', 'Quiroga, Alejandra', 'Añón, María Cristina']","['Suárez, Santiago', 'Aphalo, Paula', 'Rinaldi, Gustavo', 'Añón, Maria Cristina', 'Quiroga, Alejandra']",5,5,Agricultural and Biological Sciences,Biological sciences,0.983870968,0.833333333,3,0.727272727
10.1016/j.dib.2020.105333,S1878875020301479,"['Jack, Andrew S.', 'Chapman, Jens R.', 'Mummaneni, Praveen V.', 'Gerard, Carter S.', 'Jacques, Line']","['Jack, Andrew S.', 'Chapman, Jens R.', 'Mummaneni, Praveen V.', 'Jacques, Line G.', 'Gerard, Carter S.']",5,5,Medicine and Dentistry,Medical sciences,0.983870968,0.833333333,3,0.727272727
10.1016/j.dib.2020.106601,S0899900720303427,"['Bellafronte, Natália Tomborelli', 'Diani, Luisa Maria', 'Vega-Piris, Lorena', 'Chiarello, Paula Garcia', 'Cuadrado, Guillermina Barril']","['Bellafronte, Natália Tomborelli', 'Diani, Luisa Maria', 'Vega-Piris, Lorena', 'Cuadrado, Guillermina Barril', 'Chiarello, Paula Garcia']",5,5,Health and Medical Sciences,Medical sciences,0.983870968,1,2,0.8
10.1016/j.dib.2016.09.003,S0308814616313164,"['Rodríguez, Ana', 'Peris, Josep E.', 'Redondo, Ana', 'Shimada, Takehiko', 'Peña, Leandro']","['Rodríguez, Ana', 'Peris, Josep E.', 'Redondo, Ana', 'Shimada, Takehiko', 'Costell, Elvira', 'Carbonell, Inmaculada', 'Rojas, Cristina', 'Peña, Leandro']",5,8,Agricultural and Biological Sciences,Biological sciences,0.983664799,1,2,0.875
10.1016/j.dib.2016.01.007,S1388198115002103,"['Raja Gopal Reddy, Mooli', 'Pavan Kumar, Chodisetti', 'Mahesh, Malleswarapu', 'Sravan Kumar, Manchiryala', 'Jeyakumar, Shanmugam M.']","['Raja Gopal Reddy, Mooli', 'Pavan Kumar, Chodisetti', 'Mahesh, Malleswarapu', 'Sravan Kumar, Manchiryala', 'Mullapudi Venkata, Surekha', 'Putcha, Uday Kumar', 'Vajreswari, Ayyalasomayajula', 'Jeyakumar, Shanmugam M.']",5,8,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.983664799,1,2,0.875
10.1016/j.dib.2020.106154,S0001457519309686,"['Dadvar, Seyedehsan', 'Lee, Young-Jae', 'Shin, Hyeon-Shic', 'Khodaparasti, Hamed']","['Dadvar, Seyedehsan', 'Lee, Young-Jae', 'Shin, Hyeon-Shic']",4,3,Engineering,Engineering,0.983333333,0.75,1,0.857142857
10.1016/j.dib.2020.105702,S0167732219366917,"['Hamdi, Sinan S.', 'Al-Kayiem, Hussain H.', 'Muhsan, Ali S.', 'Magaril, Elena']","['Hamdi, Sinan S.', 'Al-Kayiem, Hussain H.', 'Muhsan, Ali S.']",4,3,Materials Science,Engineering,0.983333333,0.75,1,0.857142857
10.1016/j.dib.2019.103975,S0301479719302294,"['Pricope, Narcisa G.', 'Halls, Joanne N.', 'Rosul, Lauren M.', 'Hidalgo, Christopher']","['Pricope, Narcisa G.', 'Halls, Joanne N.', 'Rosul, Lauren M.']",4,3,Earth and Planetary Sciences,Geosciences,0.983333333,0.75,1,0.857142857
10.1016/j.dib.2021.107633,S2214860421004334,"['Mcgregor, Martine', 'Patel, Sagar', 'Mclachlin, Stewart', 'Vlasea, Mihaela']","['Mcgregor, Martine', 'Patel, Sagar', 'Mclachlin, Stewart', 'Mihaela Vlasea,']",4,4,Engineering,Engineering,0.983333333,0.8,1,0.888888889
10.1016/j.dib.2020.106040,S2212420919305369,"['Muir, Jonathan A.', 'Cope, Michael R.', 'Angeningsih, Leslie R.', 'Brown, Ralph B.']","['Muir, Jonathan A.', 'Cope, Michael R.', 'Angeningsih, Leslie R.', 'Jackson, Jorden E.']",4,4,Social Sciences,Social sciences & Humanities,0.983333333,0.8,1,0.888888889
10.1016/j.dib.2018.10.031,S1045105618302665,"['Walker, Angela', 'Olsen, Renee', 'Toth, Mindy', 'Ludemann, Larry']","['Walker, Angela', 'Olsen, Renee', 'Toth, Mindy', 'Srinivas, Geetha']",4,4,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.983333333,0.8,1,0.888888889
10.1016/j.dib.2021.106997,S2405844021001158,"['Mpoung, Léon Arnaud', 'Bidoung, Jean Calvin', 'Sontia Metekong, Jordan Valdès', 'Suila, Basil Yilareng', ""Meva'A, Jean Raymond Lucien""]","['Mpoung, Léon Arnaud', 'Bidoung, Jean Calvin', 'Sontia Metekong, Jean Valdez', 'Meva’A, Jean Raymond Lucien']",5,4,Engineering,Engineering,0.983333333,0.666666667,2,0.8
10.1016/j.dib.2020.106495,S0142061519335811,"['Sperstad, Iver Bakken', 'Solvang, Espen Hafstad', 'Jakobsen, Sigurd Hofsmo', 'Gjerde, Oddbjørn']","['Sperstad, Iver Bakken', 'Solvang, Espen Hafstad', 'Jakobsen, Sigurd Hofsmo']",4,3,Engineering,Engineering,0.983333333,0.75,1,0.857142857
10.1016/j.dib.2018.12.066,S0925753518300468,"['Useche, Sergio A.', 'Alonso, Francisco', 'Montoro, Luis', 'Tomas, José M.']","['Useche, Sergio A.', 'Alonso, Francisco', 'Montoro, Luis', 'Esteban, Cristina']",4,4,Psychology,Social sciences & Humanities,0.983333333,0.8,1,0.888888889
10.1016/j.dib.2019.104336,S0301479719304268,"['Kasonga, Teddy Kabeya', 'Coetzee, Martie A.A.', 'Van Zijl, Catherina', 'Benteke Momba, Maggy Ndombo']","['Kasonga, Teddy Kabeya', 'Coetzee, Martie A.A.', 'Van Zijl, Catherina', 'Momba, Maggy Ndombo Benteke']",4,4,Immunology and Microbiology,Medical sciences,0.983333333,0.8,1,0.888888889
10.1016/j.dib.2019.104053,S2352801X18301681,"['Shan, Yao', 'Wang, Wenfeng', 'Qin, Yong']","['Shan, Yao', 'Wang, Wenfeng', 'Qin, Yong', 'Gao, Linsheng']",3,4,Environmental Science,Geosciences,0.983333333,1,0,1
10.1016/j.dib.2020.106410,S0895981120303837,"['Vidal-Solano, Jesús Roberto', 'Gómez-Valencia, Alejandra Marisela', 'Hinojo-Hinojo, Adriana', 'Cruz, Rufino Lozano-Santa']","['Vidal-Solano, Jesús Roberto', 'Gómez-Valencia, Alejandra Marisela', 'Hinojo-Hinojo, Adriana', 'Lozano-Santa Cruz, Rufino']",4,4,Earth and Planetary Sciences,Geosciences,0.983333333,0.8,1,0.888888889
10.1016/j.dib.2021.107016,S2666792421000056,"['Schwenk-Nebbe, Leon Joachim', 'Victoria, Marta', 'Andresen, Gorm Bruun']","['Schwenk-Nebbe, Leon J.', 'Victoria, Marta', 'Andresen, Gorm B.', 'Greiner, Martin']",3,4,Energy,Engineering,0.983333333,0.666666667,3,0.6
10.1016/j.dib.2020.105874,S1878875019329250,"['Yokoya, Shigeomi', 'Hino, Akihiko', 'Oka, Hideki', 'Shiomi, Naoto']","['Yokoya, Shigeomi', 'Hino, Akihiko', 'Oka, Hideki']",4,3,Medicine and Dentistry,Medical sciences,0.983333333,0.75,1,0.857142857
10.1016/j.dib.2019.104569,S0048969719330232,"['Liu, Yingying', 'Blowes, David W.', 'Ptacek, Carol J.']","['Liu, Yingying', 'Blowes, David W.', 'Ptacek, Carol J.', 'Groza, Laura G.']",3,4,Environmental Science,Geosciences,0.983333333,1,0,1
10.1016/j.dib.2022.108178,10.1016/j.cie.2022.108068,"['Frichi, Youness', 'Jawab, Fouad', 'Aboueljinane, Lina']","['Frichi, Youness', 'Jawab, Fouad', 'Aboueljinane, Lina', 'Boutahari, Said']",3,4,"Business, Management and Decision Sciences",Social sciences & Humanities,0.983333333,1,0,1
10.1016/j.dib.2022.108193,10.1016/j.ufug.2022.127548,"['Teixeira, Catarina Patoilo', 'Fernandes, Cláudia Oliveira', 'Ahern, Jack', 'Farinha-Marques, Paulo']","['Teixeira, Catarina Patoilo', 'Fernandes, Cláudia Oliveira', 'Ahern, Jack']",4,3,Biological Sciences,Biological sciences,0.983333333,0.75,1,0.857142857
10.1016/j.dib.2020.106499,S0264410X20313712,"['Schneikart, Gerald', 'Tavarini, Simona', 'Sammicheli, Chiara', 'Torricelli, Giulia', 'Guidotti, Silvia', ""D'Oro, Ugo"", 'Finco, Oretta', 'Bardelli, Monia']","['Schneikart, Gerald', 'Tavarini, Simona', 'Sammicheli, Chiara', 'Torricelli, Giulia', 'Guidotti, Silvia', 'Andreano, Emanuele', 'Buricchi, Francesca', ""D'Oro, Ugo"", 'Bardelli, Monia', 'Finco, Oretta']",8,10,Biological Sciences,Biological sciences,0.983174603,0.8,2,0.888888889
10.1016/j.dib.2020.106240,S0266353819335791,"['Talley, Samantha J.', 'Branch, Brittany', 'Welch, Cynthia F.', 'Park, Chi Hoon', 'Dattelbaum, Dana M.', 'Lee, Kwan-Soo']","['Talley, Samantha J.', 'Branch, Brittany', 'Welch, Cynthia F.', 'Park, Chi Hoon', 'Watt, John', 'Kuettner, Lindsey', 'Patterson, Brian', 'Dattelbaum, Dana M.', 'Lee, Kwan-Soo']",6,9,Materials Science,Engineering,0.983044451,1,4,0.777777778
10.1016/j.dib.2017.12.026,S0891584917312169,"['Antognelli, Cinzia', 'Trapani, Eliana', 'Delle Monache, Simona', 'Perrelli, Andrea', 'Fornelli, Claudia', 'Retta, Francesca', 'Cassoni, Paola', 'Talesa, Vincenzo Nicola', 'Retta, Saverio Francesco']","['Antognelli, Cinzia', 'Trapani, Eliana', 'Delle Monache, Simona', 'Perrelli, Andrea', 'Daga, Martina', 'Pizzimenti, Stefania', 'Barrera, Giuseppina', 'Cassoni, Paola', 'Trabalzini, Lorenza', 'Talesa, Vincenzo Nicola', 'Goitre, Luca', 'Retta, Saverio Francesco', 'Angelucci, Adriano']",9,13,Cell biology,Biological sciences,0.98208773,0.866666667,8,0.714285714
10.1016/j.dib.2020.105887,S1874391920301330,"['Martín-Cano, Francisco E.', 'Gaitskell-Phillips, Gemma', 'Ortiz-Rodríguez, José M.', 'Silva, Antonio', 'Gil, Cruz', 'Ortega-Ferrusola, Cristina', 'Peña, Fernando J.']","['Martín-Cano, Francisco E.', 'Gaitskell-Phillips, Gemma', 'Ortiz-Rodríguez, José M.', 'Silva-Rodríguez, Antonio', 'Román, Ángel', 'Rojo-Domínguez, Patricia', 'Alonso-Rodríguez, Esmeralda', 'Tapia, José A.', 'Ortega-Ferrusola, C.', 'Peña, Fernando J.', 'Gil, Maria C.']",7,11,Proteomics,Biological sciences,0.98175079,0.785714286,5,0.8
10.1016/j.dib.2016.01.045,S0888754316300064,"['Ling, King-Hwa', 'Brautigan, Peter J.', 'Moore, Sarah', 'Fraser, Rachel', 'Leong, Melody Pui-Yee', 'Leong, Jia-Wen', 'Zainal Abidin, Shahidee', 'Lee, Han-Chung', 'Raison, Joy M.', 'Babic, Milena', 'Lee, Young Kyung', 'Daish, Tasman', 'Mattiske, Deidre M.', 'Mann, Jeffrey R.', 'Adelson, David L.', 'Thomas, Paul Q.', 'Hahn, Christopher N.', 'Scott, Hamish S.', 'Cheah, Pike-See']","['Ling, King-Hwa', 'Brautigan, Peter J.', 'Moore, Sarah', 'Fraser, Rachel', 'Cheah, Pike-See', 'Raison, Joy M.', 'Babic, Milena', 'Lee, Young Kyung', 'Mattiske, Deidre M.', 'Mann, Jeffrey R.', 'Adelson, David L.', 'Thomas, Paul Q.', 'Hahn, Christopher N.', 'Scott, Hamish S.', 'Daish, Tasman']",19,15,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.981618584,0.789473684,6,0.764705882
10.1016/j.dib.2021.106993,S1353802021000511,"['Nishida, Daisuke', 'Mizuno, Katsuhiro', 'Yamada, Emi', 'Tsuji, Tetsuya', 'Hanakawa, Takashi', 'Liu, Meigen']","['Nishida, Daisuke', 'Mizuno, Katsuhiro', 'Yamada, Emi', 'Hanakawa, Takashi', 'Liu, Meigen', 'Tsuji, Tetsuya']",6,6,Biological Sciences,Biological sciences,0.977777778,1,2,0.833333333
10.1016/j.dib.2019.104202,S0023643819302695,"['Rodriguez Gamboa, Juan C.', 'Albarracin E., Eva Susana', 'Da Silva, Adenilton J.', 'E. Ferreira, Tiago A.']","['Rodriguez Gamboa, Juan C.', 'Albarracin E, Eva Susana', 'Da Silva, Adenilton J.', 'L. De Andrade Lima, Luciana', 'E. Ferreira, Tiago A.']",4,5,Computer Science,Computer & Mathematical sciences,0.977419355,0.833333333,4,0.545454545
10.1016/j.dib.2018.08.079,S0022113917304943,"['Wu, Huali', 'Carotti, Francesco', 'Gakhar, Ruchi', 'Scarlat, Raluca O.']","['Wu, Huali', 'Carotti, Francesco', 'Gakhar, Ruchi', 'Patel, Nisarg', 'Scarlat, Raluca O.']",4,5,Chemistry,Physics & Chemistry,0.977419355,1,2,0.8
10.1016/j.dib.2017.08.035,S0378778817311027,"['Palme, M.', 'Inostroza, L.', 'Villacreses, G.', 'Lobato, A.', 'Carrasco, C.']","['Palme, M.', 'Inostroza, L.', 'Villacreses, G.', 'Lobato-Cordero, Andrea', 'Carrasco, C.']",5,5,Engineering,Engineering,0.977419355,0.833333333,2,0.727272727
10.1016/j.dib.2021.107325,S2405844021002152,"['Kehinde, Mojisola O.', 'Shittu, Adebayo M.', 'Adewuyi, Samuel A.', 'Adeyonu, Abigail G.']","['Kehinde, M.O.', 'Shittu, A.M.', 'Adewuyi, S.A.', 'Osunsina, I.O.O.', 'Adeyonu, A.G.']",4,5,Agricultural Sciences,Biological sciences,0.977419355,0.555555556,4,0.714285714
10.1016/j.dib.2015.09.005,S1359645415005686,"['Kishida, Kyosuke', 'Nagai, Kaito', 'Matsumoto, Akihide', 'Inui, Haruyuki']","['Kishida, Kyosuke', 'Nagai, Kaito', 'Matsumoto, Akihide', 'Yasuhara, Akira', 'Inui, Haruyuki']",4,5,Materials Sciences,Engineering,0.977419355,1,2,0.8
10.1016/j.dib.2019.104734,S0360319919319615,"['Eid, Kamel', 'Sliem, Mostafa H.', 'Eldesoky, Amal S.', 'Abdullah, Aboubakr M.']","['Eid, Kamel', 'Sliem, Mostafa H.', 'Eldesoky, Amal S.', 'Al-Kandari, Halema', 'Abdullah, Aboubakr M.']",4,5,Chemistry,Physics & Chemistry,0.977419355,1,2,0.8
10.1016/j.dib.2021.107616,S0926580521004301,"['Katzer, Jacek', 'Suchocki, Czesław', 'Błaszczak-Bąk, Wioleta', 'Damięcka-Suchocka, Marzena']","['Katzer, Jacek', 'Suchocki, Czesław', 'Błaszczak-Bąk, Wioleta', 'Zarzycki, Paweł K.', 'Damięcka-Suchocka, Marzena']",4,5,Engineering,Engineering,0.977419355,1,2,0.8
10.1016/j.dib.2018.04.127,S0167732217330702,"['Montalbán, Mercedes G.', 'Collado-González, Mar', 'Lozano-Pérez, A. Abel', 'Baños, F. Guillermo Díaz', 'Víllora, Gloria']","['Montalbán, Mercedes G.', 'Collado-González, Mar', 'Lozano-Pérez, A. Abel', 'Díaz Baños, F. Guillermo', 'Víllora, Gloria']",5,5,Chemistry,Physics & Chemistry,0.977419355,0.833333333,2,0.727272727
10.1016/j.dib.2021.106730,S2352914820306390,"['Pantanowitz, Adam', 'Kim, Kimoon', 'Chewins, Chelsey', 'Rubin, David M']","['Pantanowitz, Adam', 'Kim, Kimoon', 'Chewins, Chelsey', 'Tollman, Isabel N.K.', 'Rubin, David M.']",4,5,Computer Science,Computer & Mathematical sciences,0.977419355,0.833333333,1,0.909090909
10.1016/j.dib.2016.07.028,S0012160616302251,"['Mccusker, Catherine D.', 'Diaz-Castillo, Carlos', 'Sosnik, Julian', 'Phan, Anne', 'Gardiner, David M.']","['Mccusker, Catherine D.', 'Diaz-Castillo, Carlos', 'Sosnik, Julian', 'Q. Phan, Anne', 'Gardiner, David M.']",5,5,Cell biology,Biological sciences,0.977419355,0.833333333,2,0.727272727
10.1016/j.dib.2022.108225,10.1016/j.heliyon.2020.e03425,"['Peterson, Victoria', 'Galván, Catalina', 'Hernández, Hugo', 'Saavedra, María Paula', 'Spies, Ruben']","['Peterson, Victoria', 'Galván, Catalina', 'Hernández, Hugo', 'Spies, Ruben']",5,4,Biological Sciences,Biological sciences,0.977419355,0.8,1,0.888888889
10.1016/j.dib.2022.108155,10.1016/j.ecolind.2021.108466,"['Kindermann, Liana', 'Dobler, Magnus', 'Niedeggen, Daniela', 'Fabiano, Ezequiel Chimbioputo', 'Linstädter, Anja']","['Kindermann, Liana', 'Dobler, Magnus', 'Niedeggen, Daniela', 'Linstädter, Anja']",5,4,Plant Science,Biological sciences,0.977419355,0.8,1,0.888888889
10.1016/j.dib.2022.108560,10.1016/j.flora.2021.151901,"['Valentin-Silva, Adriano', 'Alves, Vinícius Nunes', 'Tunes, Priscila', 'Bessão de Assis, Geissianny', 'Guimarães, Elza']","['Valentin-Silva, Adriano', 'Alves, Vinícius Nunes', 'Tunes, Priscila', 'Guimarães, Elza']",5,4,Environmental Science,Geosciences,0.977419355,0.8,1,0.888888889
10.1016/j.dib.2018.08.093,S0006291X18311628,"['Lazarev, Vladimir F.', 'Dutysheva, Elizaveta A.', 'Komarova, Elena Y.', 'Guzhova, Irina V.', 'Margulis, Boris A.']","['Lazarev, Vladimir F.', 'Dutysheva, Elizaveta A.', 'Komarova, Elena Y.', 'Mikhaylova, Elena R.', 'Guzhova, Irina V.', 'Margulis, Boris A.']",5,6,Physics and Astronomy,Physics & Chemistry,0.975132275,1,2,0.833333333
10.1016/j.dib.2019.104466,S0960148119309723,"['Mockaitis, Gustavo', 'Bruant, Guillaume', 'Guiot, Serge R.', 'Foresti, Eugenio', 'Zaiat, Marcelo']","['Mockaitis, Gustavo', 'Bruant, Guillaume', 'Guiot, Serge R.', 'Peixoto, Guilherme', 'Foresti, Eugenio', 'Zaiat, Marcelo']",5,6,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.975132275,1,2,0.833333333
10.1016/j.dib.2020.105173,S0167577X19317586,"['Afroze, Shammya', 'Torino, Nico', 'Henry, Paul F.', 'Reza, Md Sumon', 'Cheok, Quentin', 'Azad, Abul K.']","['Afroze, Shammya', 'Torino, Nico', 'Henry, Paul F.', 'Sumon Reza, Md', 'Cheok, Quentin', 'Azad, Abul K.']",6,6,Materials Science,Engineering,0.975132275,0.857142857,2,0.769230769
10.1016/j.dib.2019.103855,S1551741118308131,"['Prell, Tino', 'Grosskreutz, Julian', 'Mendorf, Sarah', 'Witte, Otto W.', 'Kunze, Albrecht']","['Prell, Tino', 'Grosskreutz, Julian', 'Mendorf, Sarah', 'Franke, Gabriele Helga', 'Witte, Otto W.', 'Kunze, Albrecht']",5,6,Medicine and Dentistry,Medical sciences,0.975132275,1,2,0.833333333
10.1016/j.dib.2021.106805,S0921800920322072,"['De Oliveira Silva, Rafael', 'Cortes Gardyn, Oscar', 'Hiemstra, Sipke-Joost', 'Marques, Joao G. Oliveira', 'Tixier-Boichard, Michèle', 'Moran, Dominic']","['De Oliveira Silva, Rafael', 'Cortes Gardyn, Oscar', 'Hiemstra, Sipke-Joost', 'Oliveira Marques, Joao G.', 'Tixier-Boichard, Michèle', 'Moran, Dominic']",6,6,Agricultural Sciences,Biological sciences,0.975132275,0.857142857,2,0.769230769
10.1016/j.dib.2022.108561,10.1016/j.enpol.2022.113118,"['Emodi, Nnaemeka Vincent', 'Haruna, Emmanuel Umoru', 'Abdu, Nizam', 'Morataya, Sergio David Aldana', 'Dioha, Michael O.', 'Abraham-Dukuma, Magnus C.']","['Emodi, Nnaemeka Vincent', 'Haruna, Emmanuel Umoru', 'Abdu, Nizam', 'Aldana Morataya, Sergio David', 'Dioha, Michael O.', 'Abraham-Dukuma, Magnus C.']",6,6,"Economics, Econometrics and Finance",Social sciences & Humanities,0.975132275,0.857142857,2,0.769230769
10.1016/j.dib.2020.106595,S030438942032272X,"['Arifin, Mohd Hariri', 'Kayode, John Stephen', 'Ismail, Khairel Izzuan', 'Abdullah, Manan', 'Embrandiri, Asha', 'Nazer, Shahidah Mohd', 'Azmi, Azrin']","['Arifin, Mohd Hariri', 'Kayode, John Stephen', 'Ismail, Muhammad Khairel Izzuan', 'Abdullah, Abdul Manan', 'Embrandiri, Asha', 'Nazer, Nor Shahidah Mohd', 'Azmi, Azrin']",7,7,Environmental Science,Geosciences,0.974203225,0.7,6,0.588235294
10.1016/j.dib.2016.07.037,S1874391916301476,"['Perez-Patiño, Cristina', 'Barranco, Isabel', 'Parrilla, Inmaculada', 'Martinez, Emilio A.', 'Rodriguez-Martinez, Heriberto', 'Roca, Jordi']","['Perez-Patiño, Cristina', 'Barranco, Isabel', 'Parrilla, Inmaculada', 'Valero, M. Luz', 'Martinez, Emilio A.', 'Rodriguez-Martinez, Heriberto', 'Roca, Jordi']",6,7,Veterinary Science and Veterinary Medicine,Medical sciences,0.974203225,1,2,0.857142857
